havingIP,tinyURL,redirection,count_at,count_www,no_of_dir,count_https,count_http,count_per,count_hyphen,count_equal,url_length,hostname_length,digit_count,letter_count,dns,domainAge,domainEnd,iframe,mouseOver,rightClick,forwarding,type
0,0,0,0,0,1,0,0,0,0,0,9,0,0,7,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,46,0,5,38,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,24,0,0,21,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,20,0,0,19,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,20,0,0,19,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,0,0,9,0,100,0,7,77,1,1,1,1,1,1,1,benign
0,0,1,0,1,2,0,3,0,1,2,109,11,2,77,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,3,0,49,0,0,42,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,5,87,8,5,65,1,1,1,1,1,1,1,defacement
0,1,0,0,0,1,0,1,0,1,0,38,30,0,31,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,0,0,58,0,3,46,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,4,102,20,5,80,1,1,1,1,1,1,1,defacement
0,1,0,0,1,6,0,1,0,1,1,101,25,4,80,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,13,0,5,7,1,1,1,1,1,1,1,phishing
0,0,0,0,1,4,0,1,0,1,0,50,19,2,38,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,1,0,0,0,32,15,0,25,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,21,0,0,81,9,28,26,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,0,0,1,0,37,0,0,31,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,1,5,114,19,10,83,1,1,1,1,1,1,1,defacement
0,0,0,0,1,2,0,1,0,0,0,48,15,10,30,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,0,0,32,0,0,28,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,6,0,67,0,0,56,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,1,0,0,0,131,13,6,106,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,9,0,90,0,9,68,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,1,5,108,20,4,84,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,5,5,142,21,6,111,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,0,6,2,108,15,14,78,1,1,1,1,1,1,1,benign
0,0,0,0,0,5,0,0,0,0,0,49,0,5,37,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,40,13,1,32,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,1,0,48,0,5,36,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,1,0,15,0,1,12,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,42,0,2,37,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,0,0,68,26,1,57,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,0,0,31,13,0,24,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,1,0,43,0,0,39,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,1,4,95,30,4,74,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,4,96,26,3,76,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,15,0,0,63,9,21,21,1,1,1,1,1,1,1,malware
0,1,0,0,1,1,0,1,0,0,1,43,19,2,32,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,7,0,4,97,0,13,67,1,1,1,1,1,1,1,benign
0,0,0,0,0,5,0,1,0,8,0,98,6,9,72,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,27,0,0,99,9,32,34,1,1,1,1,1,1,1,malware
0,0,0,0,1,5,0,1,0,0,0,72,14,14,45,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,1,53,16,0,44,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,3,0,59,0,0,53,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,0,27,12,0,21,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,0,30,0,0,28,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,9,0,80,21,2,62,1,1,1,1,1,1,1,defacement
0,0,0,0,1,4,0,1,0,1,1,68,18,4,49,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,3,0,49,15,2,38,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,2,7,135,23,4,106,1,1,1,1,1,1,1,defacement
0,0,0,0,1,3,0,1,0,0,0,58,15,0,49,1,1,1,1,1,1,1,defacement
0,0,0,0,1,4,0,1,0,6,0,105,16,4,84,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,0,38,12,0,29,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,5,103,24,5,79,1,1,1,1,1,1,1,defacement
0,0,0,0,1,2,0,1,0,0,3,68,14,6,49,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,1,29,0,5,19,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,14,0,93,17,0,73,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,4,82,16,5,61,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,0,0,0,0,52,0,0,47,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,0,48,0,0,44,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,1,33,0,3,25,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,1,0,0,6,85,15,9,56,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,13,5,230,20,5,192,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,4,1,127,17,50,61,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,1,0,6,0,80,14,3,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,0,0,2,3,68,0,4,50,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,5,0,51,0,6,38,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,0,1,51,17,2,38,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,1,0,23,0,2,17,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,1,0,73,0,0,64,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,0,25,0,7,14,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,0,0,42,0,4,31,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,48,0,12,34,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,1,0,20,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,2,6,0,1,93,16,7,67,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,34,0,0,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,1,5,0,1,0,0,0,198,22,73,115,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,1,0,1,4,242,22,26,201,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,2,0,66,0,7,52,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,1,36,13,3,24,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,31,0,1,26,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,1,0,27,0,4,19,1,1,1,1,1,1,1,phishing
0,1,0,0,0,3,0,0,0,2,0,43,0,6,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,40,13,1,32,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,1,0,0,0,67,13,11,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,5,1,96,0,8,76,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,1,4,105,29,3,85,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,24,0,0,90,9,29,31,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,6,0,86,16,7,65,1,1,1,1,1,1,1,defacement
0,0,0,0,1,2,0,1,0,3,0,69,30,7,51,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,8,0,69,0,0,59,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,0,32,0,11,17,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,20,0,0,18,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,4,89,18,6,67,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,2,0,44,0,0,38,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,1,0,31,0,0,27,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,1,0,42,22,0,34,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,21,0,0,18,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,5,0,57,0,8,41,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,0,0,54,30,0,46,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,63,2,0,233,16,87,72,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,5,266,26,31,220,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,0,40,13,1,32,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,62,0,17,36,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,4,83,17,5,62,1,1,1,1,1,1,1,defacement
0,0,0,0,1,6,0,1,0,1,1,79,14,10,53,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,0,0,5,0,64,0,15,40,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,44,31,8,29,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,18,0,0,16,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,0,31,0,1,25,1,1,1,1,1,1,1,benign
0,0,0,0,1,6,0,1,0,1,1,79,14,10,53,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,82,0,0,71,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,1,0,48,0,9,34,1,1,1,1,1,1,1,benign
0,0,0,0,1,5,0,1,0,0,0,62,17,1,50,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,0,0,39,23,0,31,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,1,6,119,19,7,90,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,1,6,131,21,7,101,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,1,4,84,19,4,63,1,1,1,1,1,1,1,defacement
0,0,0,0,1,4,0,1,0,1,0,52,17,4,37,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,0,4,77,11,5,57,1,1,1,1,1,1,1,defacement
0,0,0,0,1,2,0,1,0,0,3,68,14,6,49,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,0,0,28,0,5,18,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,29,0,0,28,1,1,1,1,1,1,1,phishing
0,0,0,0,1,4,0,1,0,0,1,80,14,20,48,1,1,1,1,1,1,1,malware
0,0,0,0,1,4,0,1,0,1,0,95,19,18,66,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,1,0,64,20,4,50,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,0,3,90,0,0,79,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,2,0,17,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,8,0,1,0,0,0,125,21,10,94,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,0,0,25,7,0,19,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,0,38,12,0,29,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,1,1,1,1,1,1,malware
0,0,0,0,1,4,0,1,0,2,0,66,16,3,52,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,27,0,0,99,9,31,35,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,1,0,6,202,12,22,161,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,2,1,0,73,0,12,49,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,1,0,0,6,85,15,9,56,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,1,4,86,17,4,64,1,1,1,1,1,1,1,defacement
0,0,0,0,0,8,0,0,11,1,0,171,0,26,121,1,1,1,1,1,1,1,benign
0,0,0,0,1,4,0,1,0,5,0,91,25,2,73,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,1,0,54,0,0,49,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,1,0,20,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,5,0,0,0,5,0,75,0,16,47,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,1,0,46,28,1,37,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,30,0,1,26,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,1,31,0,2,24,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,1,31,0,2,25,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,0,0,48,0,0,42,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,1,0,6,0,82,14,4,65,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,0,0,2,0,50,0,2,40,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,7,131,26,14,92,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,3,64,10,4,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,0,0,73,21,0,61,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,1,1,1,1,1,1,1,phishing
0,0,0,0,1,5,0,1,0,2,0,85,27,2,70,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,3,0,46,0,4,36,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,3,0,70,0,4,55,1,1,1,1,1,1,1,phishing
0,0,0,0,0,6,0,0,0,6,0,96,0,8,74,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,3,56,13,6,37,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,0,0,45,10,0,37,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,6,0,64,0,0,55,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,1,8,0,1,0,3,0,153,20,47,89,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,11,5,0,161,14,55,72,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,0,47,21,0,40,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,2,0,21,0,1,16,1,1,1,1,1,1,1,benign
0,0,0,0,1,5,0,1,0,0,0,65,19,0,53,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,0,10,0,93,17,2,75,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,1,5,107,10,6,81,1,1,1,1,1,1,1,defacement
0,0,0,0,0,6,0,1,0,2,2,98,15,6,71,1,1,1,1,1,1,1,malware
0,0,0,0,1,5,0,1,0,0,0,73,10,0,59,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,1,0,15,0,0,13,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,0,34,21,0,27,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,21,0,11,8,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,0,0,47,16,0,38,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,28,0,2,21,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,1,31,0,3,24,1,1,1,1,1,1,1,benign
0,0,0,0,1,4,0,1,0,0,0,61,11,0,50,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,21,0,0,81,9,26,28,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,21,0,0,81,9,28,26,1,1,1,1,1,1,1,malware
0,0,0,0,1,2,0,0,0,0,0,38,0,0,31,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,6,102,16,9,72,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,21,0,0,81,9,27,27,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,0,0,1,0,43,0,6,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,0,0,2,0,129,0,8,97,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,24,0,0,90,9,25,35,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,1,0,79,18,0,66,1,1,1,1,1,1,1,phishing
0,0,0,0,1,5,0,1,0,2,1,84,20,3,66,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,2,0,71,28,0,60,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,18,0,0,16,1,1,1,1,1,1,1,benign
0,0,0,0,1,8,0,1,0,3,1,147,22,4,120,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,4,100,20,3,79,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,1,3,1,0,71,15,10,48,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,0,0,76,21,0,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,0,0,2,0,49,0,0,43,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,0,0,0,0,33,0,9,19,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,17,0,1,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,1,1,0,0,0,44,16,0,36,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,25,0,0,22,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,0,5,5,140,15,13,102,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,5,0,58,0,9,40,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,5,0,79,21,0,67,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,2,73,17,26,35,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,6,5,164,28,5,133,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,0,2,0,105,17,41,48,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,2,68,0,14,45,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,18,0,0,15,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,27,0,0,99,9,31,35,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,35,31,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,9,0,108,0,6,88,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,40,13,1,32,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,1,0,0,0,75,19,13,55,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,29,0,0,28,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,1,0,3,0,70,20,0,58,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,22,0,3,15,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,1,0,9,0,96,8,6,73,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,2,0,65,32,0,55,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,0,0,3,0,52,0,0,45,1,1,1,1,1,1,1,benign
0,0,0,0,1,6,0,1,3,1,0,124,21,27,82,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,5,1,84,10,0,68,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,4,0,72,25,0,61,1,1,1,1,1,1,1,defacement
0,0,0,0,0,6,0,1,0,2,2,98,15,6,71,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,21,0,0,81,9,27,27,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,3,239,23,27,197,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,39,0,0,37,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,1,2,95,15,2,69,1,1,1,1,1,1,1,phishing
0,1,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,5,132,19,3,106,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,1,0,32,0,0,30,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,27,0,0,99,9,31,35,1,1,1,1,1,1,1,malware
0,0,0,0,1,4,0,0,0,0,0,40,0,0,33,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,0,34,21,0,26,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,0,5,0,89,10,20,55,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,1,0,43,0,10,28,1,1,1,1,1,1,1,benign
0,0,1,0,1,2,0,3,0,1,2,125,19,2,93,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,0,0,46,9,3,33,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,0,15,0,0,13,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,5,88,14,5,66,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,32,34,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,0,17,0,0,14,1,1,1,1,1,1,1,benign
0,0,0,0,1,5,0,1,0,5,0,96,22,5,74,1,1,1,1,1,1,1,defacement
0,0,0,0,0,6,0,1,0,3,0,109,11,24,69,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,1,0,72,21,2,60,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,0,38,15,0,30,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,5,0,2,97,0,10,73,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,4,0,69,17,1,55,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,5,0,66,14,1,53,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,1,2,7,0,3,161,13,17,117,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,0,0,0,0,29,0,0,25,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,27,0,0,99,9,35,31,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,1,0,2,0,74,23,3,56,1,1,1,1,1,1,1,malware
0,1,0,0,0,1,0,0,0,0,2,41,0,0,35,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,0,34,13,0,27,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,1,4,111,29,2,91,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,21,0,0,81,9,22,32,1,1,1,1,1,1,1,malware
0,0,0,0,1,2,0,1,0,0,6,115,24,5,89,1,1,1,1,1,1,1,defacement
0,0,0,0,1,2,0,1,0,5,3,95,15,19,54,1,1,1,1,1,1,1,defacement
0,0,0,0,1,5,0,1,0,1,1,84,18,3,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,10,0,91,6,9,63,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,1,0,1,0,76,15,7,60,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,1,0,0,4,93,22,5,73,1,1,1,1,1,1,1,defacement
0,0,0,0,1,7,0,1,0,1,0,86,17,0,72,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,7,149,22,8,113,1,1,1,1,1,1,1,defacement
